partner,year,partner_name,product,product_name,US_report_import,pop2000,region
MAC,2002,Macao,950349,Toys representing animals or non-hu,25.889,443537,4
MAC,2002,Macao,950310,"Electric trains, including tracks,",19.402,443537,4
MAC,2002,Macao,950299,Parts and accessories :-- Other,0,443537,4
MAC,2003,Macao,950349,Toys representing animals or non-hu,35.794,443537,4
MAC,2003,Macao,950310,"Electric trains, including tracks,",41.339,443537,4
MAC,2003,Macao,950341,Toys representing animals or non-hu,22.242,443537,4
MAC,2003,Macao,950320,"Reduced-size (""scale"") model assemb",38.35,443537,4
MAC,2004,Macao,950291,Parts and accessories :-- Garments,19.07,443537,4
MAC,2004,Macao,950341,Toys representing animals or non-hu,12.822,443537,4
MAC,2004,Macao,950320,"Reduced-size (""scale"") model assemb",34.423,443537,4
MAC,2004,Macao,950299,Parts and accessories :-- Other,19.613,443537,4
MAC,2005,Macao,950291,Parts and accessories :-- Garments,2.669,443537,4
MAC,2005,Macao,950341,Toys representing animals or non-hu,9.247,443537,4
MAC,2005,Macao,950330,Other construction sets and constru,76.596,443537,4
MAC,2005,Macao,950320,"Reduced-size (""scale"") model assemb",108.244,443537,4
MAR,1997,Morocco,950330,Other construction sets and constru,0.829,27838450,6
MAR,1998,Morocco,950291,Parts and accessories :-- Garments,6.976,27838450,6
MAR,1999,Morocco,950320,"Reduced-size (""scale"") model assemb",4.902,27838450,6
MAR,2002,Morocco,950349,Toys representing animals or non-hu,0,27838450,6
MAR,2002,Morocco,950330,Other construction sets and constru,0,27838450,6
MAR,2004,Morocco,950349,Toys representing animals or non-hu,0,27838450,6
MAR,2005,Morocco,950320,"Reduced-size (""scale"") model assemb",0.747,27838450,6
MAR,2005,Morocco,950330,Other construction sets and constru,57.551,27838450,6
MDA,1996,Moldova,950320,"Reduced-size (""scale"") model assemb",6.898,4274639,3
MDA,1999,Moldova,950320,"Reduced-size (""scale"") model assemb",3.841,4274639,3
MDA,2001,Moldova,950320,"Reduced-size (""scale"") model assemb",1.243,4274639,3
MDA,2004,Moldova,950320,"Reduced-size (""scale"") model assemb",0,4274639,3
MDA,2005,Moldova,950320,"Reduced-size (""scale"") model assemb",0,4274639,3
MDG,1998,Madagascar,950320,"Reduced-size (""scale"") model assemb",0,16195060,6
MDG,1998,Madagascar,950330,Other construction sets and constru,0,16195060,6
MDG,1998,Madagascar,950349,Toys representing animals or non-hu,4.326,16195060,6
MDG,2003,Madagascar,950320,"Reduced-size (""scale"") model assemb",11.48,16195060,6
MDG,2004,Madagascar,950320,"Reduced-size (""scale"") model assemb",9.435,16195060,6
MEX,1996,Mexico,950349,Toys representing animals or non-hu,12035.324,97966000,2
MEX,1996,Mexico,950320,"Reduced-size (""scale"") model assemb",6648.132,97966000,2
MEX,1996,Mexico,950299,Parts and accessories :-- Other,396.375,97966000,2
MEX,1996,Mexico,950291,Parts and accessories :-- Garments,166.917,97966000,2
MEX,1996,Mexico,950330,Other construction sets and constru,7015.382,97966000,2
MEX,1996,Mexico,950310,"Electric trains, including tracks,",19.061,97966000,2
MEX,1996,Mexico,950341,Toys representing animals or non-hu,458.271,97966000,2
MEX,1997,Mexico,950299,Parts and accessories :-- Other,414.905,97966000,2
MEX,1997,Mexico,950310,"Electric trains, including tracks,",15.556,97966000,2
MEX,1997,Mexico,950330,Other construction sets and constru,10838.414,97966000,2
MEX,1997,Mexico,950291,Parts and accessories :-- Garments,208.682,97966000,2
MEX,1997,Mexico,950320,"Reduced-size (""scale"") model assemb",5943.979,97966000,2
MEX,1997,Mexico,950349,Toys representing animals or non-hu,10462.861,97966000,2
MEX,1997,Mexico,950341,Toys representing animals or non-hu,465.144,97966000,2
MEX,1998,Mexico,950341,Toys representing animals or non-hu,630.821,97966000,2
MEX,1998,Mexico,950291,Parts and accessories :-- Garments,303.791,97966000,2
MEX,1998,Mexico,950299,Parts and accessories :-- Other,201.494,97966000,2
MEX,1998,Mexico,950330,Other construction sets and constru,11113.716,97966000,2
MEX,1998,Mexico,950320,"Reduced-size (""scale"") model assemb",1203.656,97966000,2
MEX,1998,Mexico,950310,"Electric trains, including tracks,",14.507,97966000,2
MEX,1998,Mexico,950349,Toys representing animals or non-hu,3932.33,97966000,2
MEX,1999,Mexico,950341,Toys representing animals or non-hu,342.635,97966000,2
MEX,1999,Mexico,950349,Toys representing animals or non-hu,5441.652,97966000,2
MEX,1999,Mexico,950291,Parts and accessories :-- Garments,92.932,97966000,2
MEX,1999,Mexico,950330,Other construction sets and constru,6998.031,97966000,2
MEX,1999,Mexico,950299,Parts and accessories :-- Other,111.128,97966000,2
MEX,1999,Mexico,950320,"Reduced-size (""scale"") model assemb",488.389,97966000,2
MEX,2000,Mexico,950291,Parts and accessories :-- Garments,167.658,97966000,2
MEX,2000,Mexico,950320,"Reduced-size (""scale"") model assemb",8.827,97966000,2
MEX,2000,Mexico,950330,Other construction sets and constru,2774.072,97966000,2
MEX,2000,Mexico,950349,Toys representing animals or non-hu,2671.345,97966000,2
MEX,2000,Mexico,950341,Toys representing animals or non-hu,170.878,97966000,2
MEX,2000,Mexico,950310,"Electric trains, including tracks,",70.207,97966000,2
MEX,2000,Mexico,950299,Parts and accessories :-- Other,73.636,97966000,2
MEX,2001,Mexico,950291,Parts and accessories :-- Garments,77.802,97966000,2
MEX,2001,Mexico,950299,Parts and accessories :-- Other,54.578,97966000,2
MEX,2001,Mexico,950341,Toys representing animals or non-hu,156.341,97966000,2
MEX,2001,Mexico,950330,Other construction sets and constru,1212.5,97966000,2
MEX,2001,Mexico,950310,"Electric trains, including tracks,",0,97966000,2
MEX,2001,Mexico,950349,Toys representing animals or non-hu,3740.836,97966000,2
MEX,2001,Mexico,950320,"Reduced-size (""scale"") model assemb",72.363,97966000,2
MEX,2002,Mexico,950299,Parts and accessories :-- Other,14.138,97966000,2
MEX,2002,Mexico,950310,"Electric trains, including tracks,",6.449,97966000,2
MEX,2002,Mexico,950291,Parts and accessories :-- Garments,137.205,97966000,2
MEX,2002,Mexico,950330,Other construction sets and constru,383.424,97966000,2
MEX,2002,Mexico,950341,Toys representing animals or non-hu,16.326,97966000,2
MEX,2002,Mexico,950349,Toys representing animals or non-hu,234.626,97966000,2
MEX,2002,Mexico,950320,"Reduced-size (""scale"") model assemb",82.345,97966000,2
MEX,2003,Mexico,950299,Parts and accessories :-- Other,15.01,97966000,2
MEX,2003,Mexico,950291,Parts and accessories :-- Garments,73.552,97966000,2
MEX,2003,Mexico,950320,"Reduced-size (""scale"") model assemb",91.861,97966000,2
MEX,2003,Mexico,950341,Toys representing animals or non-hu,133.723,97966000,2
MEX,2003,Mexico,950349,Toys representing animals or non-hu,749.416,97966000,2
MEX,2003,Mexico,950330,Other construction sets and constru,1111.643,97966000,2
MEX,2004,Mexico,950299,Parts and accessories :-- Other,24.348,97966000,2
MEX,2004,Mexico,950341,Toys representing animals or non-hu,70.445,97966000,2
MEX,2004,Mexico,950349,Toys representing animals or non-hu,4395.466,97966000,2
MEX,2004,Mexico,950310,"Electric trains, including tracks,",5.451,97966000,2
MEX,2004,Mexico,950291,Parts and accessories :-- Garments,87.949,97966000,2
MEX,2004,Mexico,950320,"Reduced-size (""scale"") model assemb",102.636,97966000,2
MEX,2004,Mexico,950330,Other construction sets and constru,1345.552,97966000,2
MEX,2005,Mexico,950341,Toys representing animals or non-hu,216.445,97966000,2
MEX,2005,Mexico,950299,Parts and accessories :-- Other,25.777,97966000,2
MEX,2005,Mexico,950320,"Reduced-size (""scale"") model assemb",21.982,97966000,2
MEX,2005,Mexico,950291,Parts and accessories :-- Garments,142.595,97966000,2
MEX,2005,Mexico,950349,Toys representing animals or non-hu,1165.938,97966000,2
MEX,2005,Mexico,950330,Other construction sets and constru,1186.322,97966000,2
MLI,1999,Mali,950341,Toys representing animals or non-hu,0,11646920,6
MLI,2004,Mali,950349,Toys representing animals or non-hu,0.829,11646920,6
MLT,1996,Malta,950310,"Electric trains, including tracks,",148.179,390000,3
MLT,1996,Malta,950330,Other construction sets and constru,0,390000,3
MLT,1996,Malta,950299,Parts and accessories :-- Other,2.094,390000,3
MLT,1996,Malta,950349,Toys representing animals or non-hu,56.432,390000,3
MLT,1997,Malta,950330,Other construction sets and constru,0,390000,3
MLT,1998,Malta,950330,Other construction sets and constru,0,390000,3
MLT,1998,Malta,950299,Parts and accessories :-- Other,0,390000,3
MLT,1999,Malta,950330,Other construction sets and constru,0,390000,3
MLT,1999,Malta,950341,Toys representing animals or non-hu,28.117,390000,3
MLT,1999,Malta,950299,Parts and accessories :-- Other,0,390000,3
MLT,1999,Malta,950310,"Electric trains, including tracks,",7.318,390000,3
MLT,2000,Malta,950330,Other construction sets and constru,0,390000,3
MLT,2000,Malta,950299,Parts and accessories :-- Other,0,390000,3
MLT,2001,Malta,950299,Parts and accessories :-- Other,0,390000,3
MLT,2001,Malta,950330,Other construction sets and constru,0,390000,3
MLT,2002,Malta,950349,Toys representing animals or non-hu,2.073,390000,3
MLT,2002,Malta,950299,Parts and accessories :-- Other,0,390000,3
MLT,2002,Malta,950330,Other construction sets and constru,0.511,390000,3
MLT,2003,Malta,950299,Parts and accessories :-- Other,0,390000,3
MLT,2003,Malta,950349,Toys representing animals or non-hu,0.512,390000,3
MLT,2004,Malta,950330,Other construction sets and constru,0,390000,3
MLT,2004,Malta,950349,Toys representing animals or non-hu,18.302,390000,3
MLT,2004,Malta,950299,Parts and accessories :-- Other,0,390000,3
MLT,2004,Malta,950320,"Reduced-size (""scale"") model assemb",13.114,390000,3
MLT,2005,Malta,950330,Other construction sets and constru,0,390000,3
MLT,2005,Malta,950299,Parts and accessories :-- Other,0,390000,3
MNG,2002,Mongolia,950349,Toys representing animals or non-hu,2.097,2398000,4
MNG,2002,Mongolia,950291,Parts and accessories :-- Garments,1.5,2398000,4
MNG,2003,Mongolia,950341,Toys representing animals or non-hu,6.474,2398000,4
MNG,2003,Mongolia,950349,Toys representing animals or non-hu,3.416,2398000,4
MNG,2004,Mongolia,950349,Toys representing animals or non-hu,0,2398000,4
MNG,2004,Mongolia,950291,Parts and accessories :-- Garments,0,2398000,4
MNG,2004,Mongolia,950341,Toys representing animals or non-hu,21.641,2398000,4
MNG,2005,Mongolia,950349,Toys representing animals or non-hu,0,2398000,4
MOZ,2001,Mozambique,950349,Toys representing animals or non-hu,5.563,17910520,6
MOZ,2005,Mozambique,950349,Toys representing animals or non-hu,0,17910520,6
MUS,1996,Mauritius,950341,Toys representing animals or non-hu,110.511,1187000,6
MUS,1996,Mauritius,950349,Toys representing animals or non-hu,205.675,1187000,6
MUS,1996,Mauritius,950310,"Electric trains, including tracks,",7.138,1187000,6
MUS,1996,Mauritius,950320,"Reduced-size (""scale"") model assemb",8.509,1187000,6
